PST	bowern_bardi2012v2.pdf.txt	24829	717	3-TRANS-PST-hit-REM.PST bullock
PST	bowern_bardi2012v2.pdf.txt	24927	720	3-PST-look.for-REM.PST-APPL=3A.IO big=VERY=REL ﬁsh
PST	bowern_bardi2012v2.pdf.txt	25730	743	off 3M-TR-PST-move-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	26003	748	3M-PST-AUG-die-REM.PST everyone=ONLY
PST	bowern_bardi2012v2.pdf.txt	26034	749	By.himself 3M-PST-die-REM.PST sickness refuse
PST	bowern_bardi2012v2.pdf.txt	26040	749	3M-TR-pierce-CONT=3M.IO 3M-PST-die-REM.PST
PST	bowern_bardi2012v2.pdf.txt	26055	749	3M-PST-dry.up-REM.PST salt.water all
PST	bowern_bardi2012v2.pdf.txt	26080	750	Nyalamboo ambooriny arinyji garrin i-ny-joordi-na over.there people one hill 3M-PST-dry.up-REM.PST booroo boonyja ambooriny arinyji garrin. place all people one hill
PST	bowern_bardi2012v2.pdf.txt	26087	750	one-LOC place 3M-PST-sit.down.together-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	26095	750	3M-PST-ﬁnish-REM.PST person one hill
PST	bowern_bardi2012v2.pdf.txt	26101	750	3M-PST-sit.down.together-REM.PST the.very.one hill
PST	bowern_bardi2012v2.pdf.txt	26122	751	3M-PST-dry.up-REM.PST 3M-PST-ﬁnish-REM.PST on.and.on
PST	bowern_bardi2012v2.pdf.txt	26122	751	3M-PST-dry.up-REM.PST 3M-PST-ﬁnish-REM.PST on.and.on
PST	bowern_bardi2012v2.pdf.txt	26132	751	3M-PST-come.out-REM.PST
PST	bowern_bardi2012v2.pdf.txt	26146	751	Sunday.Island 3M-PST-drown-REM.PST now underneath
PST	bowern_bardi2012v2.pdf.txt	26162	751	3M-PST-come-REM.PST there G.
PST	bowern_bardi2012v2.pdf.txt	26166	751	3M-PST-sit.down.together-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	26179	752	3M-PST-ﬁnish-REM.PST big wave
PST	bowern_bardi2012v2.pdf.txt	26181	752	3M-PST-rise-REM.PST
PST	bowern_bardi2012v2.pdf.txt	26223	752	3M-PST-dry.up-REM.PST place salt.water come.down
PST	bowern_bardi2012v2.pdf.txt	26229	752	3M-PST-AUG-do/say-REM.PST away people underneath-ALL
PST	bowern_bardi2012v2.pdf.txt	26233	752	jump 3M-PST-AUG-do/say-REM.PST
PST	bowern_bardi2012v2.pdf.txt	26244	753	and.then off come.for 3.AUG.PST-do-REM.PST mainland
PST	bowern_bardi2012v2.pdf.txt	26250	753	3A.POSS place come.for 3.AUG.PST-do-REM.PST this.way
PST	bowern_bardi2012v2.pdf.txt	26266	753	and.then 3.AUG.PST-move-REM.PST place-LOC 3M.POSS
PST	bowern_bardi2012v2.pdf.txt	26270	753	back Mayala-ALL-directive still come.for 3.AUG.PST-do-REM.PST
PST	bowern_bardi2012v2.pdf.txt	26276	753	and.then 3.AUG.PST-do-REM.PST call-LOC=3A.IO
PST	bowern_bardi2012v2.pdf.txt	26301	754	this 3M-TR-PST-move-REM.PST-PRES G.
PST	bowern_bardi2012v2.pdf.txt	26523	757	3M-PST-AUG-do/say-REM.PST=3M.IO
PST	bowern_bardi2012v2.pdf.txt	26604	758	Middle.Island=REL 3M-TR-PST-poke-REM.PST ﬁsh red.snapper
PST	bowern_bardi2012v2.pdf.txt	26729	759	water 3M-PST-AUG-bring-REM.PST-times
PST	bowern_bardi2012v2.pdf.txt	26744	760	3M-PST-AUG-bring-REM.PST-CONT fresh.water-COMIT 3A.POSS
PST	bowern_bardi2012v2.pdf.txt	26875	761	3M-PST-be.located-REM.PST-CONT=3A.DO off go
PST	bowern_bardi2012v2.pdf.txt	26983	763	we.don’t.know.how.many summer 3M-TR-PST-live-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	27127	764	3M-PST-AUG-crawl-REM.PST hill 3MIN path-LOC turtle
PST	bowern_bardi2012v2.pdf.txt	27333	767	3M.IRR-FUT-get.up 3M-PST-AUG-do/say-REM.PST=3M.IO
PST	bowern_bardi2012v2.pdf.txt	27352	768	month 3M-PST-be.located-REM.PST well.then
PST	bowern_bardi2012v2.pdf.txt	27380	768	from.there 3M-PST-AUG-follow-REM.PST Come.on!
PST	bowern_bardi2012v2.pdf.txt	27394	768	walk 3M-PST-AUG-catch-REM.PST-APPL off Ii.-ABL off
PST	bowern_bardi2012v2.pdf.txt	27451	769	turn 3M-PST-AUG-take-REM.PST off B.-ALL
PST	bowern_bardi2012v2.pdf.txt	27471	769	3M-PST-AUG-watch-REM.PST 3M-PST-AUG-REFL-see-REFL-CONT
PST	bowern_bardi2012v2.pdf.txt	27514	770	everyone-ERG 3M-PST-AUG-follow-REM.PST go.ashore
PST	bowern_bardi2012v2.pdf.txt	27706	773	3M-PST-1AUG-look.at-CONT cloud 3M-PST-make-REFL-REM.PST
PST	bowern_bardi2012v2.pdf.txt	27768	774	place=maybe come 1-PST-AUG-pierce-REM.PST Bardi people
PST	bowern_bardi2012v2.pdf.txt	27837	775	3M-PST-AUG-give-CONT-REM.PST=1A.DO ﬁsh
PST	bowern_bardi2012v2.pdf.txt	27843	775	food AUG-know 3M-PST-AUG-put-REM.PST what-ALL
PST	bowern_bardi2012v2.pdf.txt	27855	775	1-PST-AUG-collect-CONT-REM.PST monkey.ﬁsh ﬁsh
PST	bowern_bardi2012v2.pdf.txt	27861	775	still 1-PST-AUG-get-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	27865	775	1A-know=REL 3M-PST-AUG-TR-put-REM.PST=very
PST	bowern_bardi2012v2.pdf.txt	27918	776	what skin lightskinned 1-PST-AUG-TR-move-REM.PST-inst
PST	bowern_bardi2012v2.pdf.txt	28076	778	Nga-n-jilngi=jirr jawal ambooriny-nim 1M-TR-tell=3A.IO story people-ERG i-ng-irr-ilngi-na-na=jard. 3M-PST-AUG-tell-CONT-REM.PST=1A.IO
PST	bowern_bardi2012v2.pdf.txt	28210	781	3M-TR-PST-take-REM.PST-REM.PST=1A.DO ﬁsh.trap-ALL
PST	bowern_bardi2012v2.pdf.txt	28281	782	3M-PST-dry.up-CONT-REM.PST-sembl plenty=absolutely ﬁsh
PST	bowern_bardi2012v2.pdf.txt	28311	782	1-PST-AUG-TR-cook:.it.cooked-CONT-REM.PST=TEMP=3A.DO
PST	bowern_bardi2012v2.pdf.txt	28317	782	1-PST-AUG-TR-eat-CONT-REM.PST=3A.DO feel.full=REL sleep
PST	bowern_bardi2012v2.pdf.txt	28319	783	a-ng-irr-i-na-n. 1-PST-AUG-do/say-CONT-REM.PST We used to cook them, and we used to go to sleep with a full stomach.
PST	bowern_bardi2012v2.pdf.txt	28327	783	Aamba i-ny-jiibi-na. man 3M-PST-die-REM.PST
PST	bowern_bardi2012v2.pdf.txt	28360	783	another.day tell 3M-PST-AUG-do/say-REM.PST=3M.IO 2M
PST	bowern_bardi2012v2.pdf.txt	28372	783	3M-PST-AUG-do/say-REM.PST=3M.IO 1M.POSS father
PST	bowern_bardi2012v2.pdf.txt	28443	784	also 3M-PST-be.afraid-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	28482	785	there 3M-PST-be.located-REM.PST top
PST	bowern_bardi2012v2.pdf.txt	28494	785	3M-PST-be.located-REM.PST side 3M-TR-look.at-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	28506	785	oh over.there look.around 3M-PST-AUG-look.at-REM.PST others-ERG
PST	bowern_bardi2012v2.pdf.txt	28512	785	man over.there come.out 3M-PST-AUG-take-REM.PST after
PST	bowern_bardi2012v2.pdf.txt	28522	785	3M-PST-AUG-bring-REM.PST=3M.IO
PST	bowern_bardi2012v2.pdf.txt	28537	786	3M-PST-AUG-do/say-REM.PST=3M.IO
PST	bowern_bardi2012v2.pdf.txt	28559	786	there oh 3M-PST-AUG-hold.up-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	28581	786	3M-PST-AUG-pick.up-CONT-REM.PST=TEMP 3M.POSS bone
PST	bowern_bardi2012v2.pdf.txt	28587	786	3M-PST-AUG-TR-put-CONT-REM.PST=REL paperbark-LOC
PST	bowern_bardi2012v2.pdf.txt	28606	787	3-PST-AUG-perce-CONT-REM.PST=THUS
PST	bowern_bardi2012v2.pdf.txt	28612	787	3M-PST-tie.up-CONT-REM.PST bone.pillow-ALL and place
PST	bowern_bardi2012v2.pdf.txt	28620	787	3A.POSS-LOC 3M-PST-AUG-have-CONT-REM.PST 3M.POSS bone
PST	bowern_bardi2012v2.pdf.txt	28803	789	3M-PST-share-REDUP-CONT-REM.PST the.whole.thing NEG
PST	bowern_bardi2012v2.pdf.txt	28981	807	beard-COMIT-ERG man 3-TR-PST-spear-REC.PST turtle
REFL	bowern_bardi2012v2.pdf.txt	10562	343	3-PST-AUG-REFL-say-REFL-CONT 3AUG three
REFL	bowern_bardi2012v2.pdf.txt	12305	384	hook-INS 1-REFL-catch-REFL-REC.PST ﬁshing.line-INS
REFL	bowern_bardi2012v2.pdf.txt	13481	415	2MIN 2IMP-REFL-look.after-REFL-FUT behind off go
REFL	bowern_bardi2012v2.pdf.txt	15422	459	Arra goo-loo-rroo-m-oogool-inyji-na=jan NEG 2-IRR-AUG-REFL-break-REFL2-REM.PST=1M.IO
REFL	bowern_bardi2012v2.pdf.txt	15993	474	there=JUST 1-FUT-AUG-REFL-see-REFL-FUT A.
REFL	bowern_bardi2012v2.pdf.txt	16282	481	think 3-PST-REFL-say-REFL-CONT NEG
REFL	bowern_bardi2012v2.pdf.txt	17138	504	3-PST-AUG-REFL-scratch-REFL-CONT-REM.PST tree=THUS
REFL	bowern_bardi2012v2.pdf.txt	17144	504	3-PST-AUG-TR-catch-REM.PST GER-REFL-scratch-REFL-CONT
REFL	bowern_bardi2012v2.pdf.txt	17661	522	stick 3-PST-REFL-break-REFL-REC.PST self
REFL	bowern_bardi2012v2.pdf.txt	17748	524	hook-INS 1-REFL-catch-REFL-REC.PST ﬁshing.line-INS
REFL	bowern_bardi2012v2.pdf.txt	17756	525	Darr i-ng-arr-m-ar-inyji-n. come 3-PST-AUG-REFL-pierce-REFL-CONT
REFL	bowern_bardi2012v2.pdf.txt	17804	525	3-PST-AUG-REFL-touch-REFL-REC.PST
REFL	bowern_bardi2012v2.pdf.txt	17853	527	(12.36) a. * Imarginyjin. I-m-arg-inyji-n. 3-REFL-fear-REFL-CONT Intended: ‘He’s afraid of himself.’
REFL	bowern_bardi2012v2.pdf.txt	17905	528	3-AUG-REFL-see-REFL-IMPFV that-DU
REFL	bowern_bardi2012v2.pdf.txt	17925	529	(12.42) reﬂexives of bany inamagal ‘he shot (something)’ a. bany i-m-banji-gal shoot 3-PST-share-REC.PST b. bany i-ngi-m-i-nyji-gal shoot 3-PST-REFL-do/say-REFL-REC.PST ‘He shot himself.’ c. *bany i-nga-ma-m-inyji-gal shoot 3-PST-REFL-put-REFL-REC.PST
REFL	bowern_bardi2012v2.pdf.txt	17925	529	(12.42) reﬂexives of bany inamagal ‘he shot (something)’ a. bany i-m-banji-gal shoot 3-PST-share-REC.PST b. bany i-ngi-m-i-nyji-gal shoot 3-PST-REFL-do/say-REFL-REC.PST ‘He shot himself.’ c. *bany i-nga-ma-m-inyji-gal shoot 3-PST-REFL-put-REFL-REC.PST
REFL	bowern_bardi2012v2.pdf.txt	17927	529	a. anganangan i-ng-irr-m-i-nyji-gal approach 3-PST-AUG-REFL-do/say-REFL-REC.PST
REFL	bowern_bardi2012v2.pdf.txt	17944	529	3-PST-AUG-REFL-do/say-REFL-REC.PST
REFL	bowern_bardi2012v2.pdf.txt	18414	543	1-PST-AUG-REFL-REDUP-cover-REFL-APPLIC sand-INS
REFL	bowern_bardi2012v2.pdf.txt	18424	543	1MIN 1-PST-REFL-cover-REFL-CONT-APPL leaf-INS
REFL	bowern_bardi2012v2.pdf.txt	21818	646	3-IRR-AUG-REFL-ﬁght-REFL-CONT still uninjured
REFL	bowern_bardi2012v2.pdf.txt	23670	692	3-IRR-AUG-REFL-ﬁght-REFL-CONT still uninjured
REFL	bowern_bardi2012v2.pdf.txt	23993	699	Arra jiiwa-nyarra oo-la-rr-m-o-nyji-n NEG boomerang-COM 3-IRR-AUG-REFL-spear-REFL-CONT irroli-nyarr gardi layib irrgoordoo. spear-COM still healthy somehow.
REFL	bowern_bardi2012v2.pdf.txt	27319	767	3M-PST-AUG-REFL-look.at-REFL-CONT everyone
REFL	bowern_bardi2012v2.pdf.txt	27415	769	3M-PST-AUG-REFL-do/say-REFL-CONT people
REFL	bowern_bardi2012v2.pdf.txt	27471	769	3M-PST-AUG-watch-REM.PST 3M-PST-AUG-REFL-see-REFL-CONT
REM	bowern_bardi2012v2.pdf.txt	28210	781	3M-TR-PST-take-REM.PST-REM.PST=1A.DO ﬁsh.trap-ALL
TR	bowern_bardi2012v2.pdf.txt	17683	522	“Nyi-malga garnd a-na-m-a,” 2M-self above 2TR.IMP-TR-put-FUT i-ng-irr-i-n. 3-PST-AUG-do/say-CONT
TR	bowern_bardi2012v2.pdf.txt	25887	746	1M-TR-FUT.TR-share now
TR	bowern_bardi2012v2.pdf.txt	26671	759	ache 3M.IRR-TR-FUT.TR-do/say-CONT who-ERG
TR	bowern_bardi2012v2.pdf.txt	26675	759	3M.IRR-TR-FUT.TR-move-CONT
TR	bowern_bardi2012v2.pdf.txt	26849	761	3M.IRR-TR-FUT.TR-pierce-CONT 3M-TR-do/say-REM.PST=3A.IO
TR	bowern_bardi2012v2.pdf.txt	27013	763	married.turtle=REL come 3M.IRR-TR-FUT.TR-pierce-CONT 2A.POSS
TR	bowern_bardi2012v2.pdf.txt	27249	766	3M.IRR-TR-FUT.TR-pierce-CONT 2A.POSS southeast.wind
TR	bowern_bardi2012v2.pdf.txt	27262	766	Ginyinggo “wiira nga-n-gala jarri birarr=jamb from.there little.while 1M-TR-live this leave.behind=REL nga-n-k-i-a-ng=goorr,” 1M-TR-FUT.TR-2M-FUT-INS=2A.DO i-n-joo-na=jirr. 3M-TR-do/say-REM.PST=3A.IO
TR	bowern_bardi2012v2.pdf.txt	27299	767	3M.IRR-TR-FUT.TR-follow-CONT=2A.DO top-ABL and
TR	bowern_bardi2012v2.pdf.txt	27305	767	1MIN-ERG 1M-TR-FUT.TR-follow-CONT=2A.DO top-ABL
TR	bowern_bardi2012v2.pdf.txt	27600	771	1M-TR-TR-SEMBL=REL=2A.DO place
TR	bowern_bardi2012v2.pdf.txt	27629	772	other old 3M.IRR-TR-FUT.TR-do/say-CONT not.fatty
TR	bowern_bardi2012v2.pdf.txt	27635	772	3M.IRR-TR-FUT.TR-do/say-CONT other fatty
TR	bowern_bardi2012v2.pdf.txt	27639	772	3M.IRR-TR-FUT.TR-do/say-CONT
TR	bowern_bardi2012v2.pdf.txt	27679	772	PST-TR-FUT.TR-pierce-FUT=2A.IO later
TR	bowern_bardi2012v2.pdf.txt	27683	772	PST-TR-FUT.TR-3M-search.for=2A.IO
TR	bowern_bardi2012v2.pdf.txt	28533	786	now come.down 2-TR-TR-put here
3	naitoro_areare2013.pdf.txt	1178	42	Pronominal objects are expressed by weak pronouns which tend to cliticise to the verb (3-1). Nominal objects are indexed by the clitic =a16 (3-2). Pronominal objects expressed by strong pronouns are free-standing and may be optionally indexed by the clitic =a (3-3).
3	naitoro_areare2013.pdf.txt	1192	42	(3-3) Na
PR	naitoro_areare2013.pdf.txt	6675	148	3SG PUPR-PRS
1	harvey_gaagudju1992v2.pdf.txt	968	22	(1-1)
1	harvey_gaagudju1992v2.pdf.txt	972	22	These effects, other than (1-1g), may all be viewed as reflections of a single underlying language death effect: the loss of lexicalised information which is less frequently accessed. (1-1a - c) involve the losses of root and stem forms in the lexicon. (1-1d - f) involve the loss of forms which are paradigmatically stored within the lexicon. The major distinction in bound
1	harvey_gaagudju1992v2.pdf.txt	972	22	These effects, other than (1-1g), may all be viewed as reflections of a single underlying language death effect: the loss of lexicalised information which is less frequently accessed. (1-1a - c) involve the losses of root and stem forms in the lexicon. (1-1d - f) involve the loss of forms which are paradigmatically stored within the lexicon. The major distinction in bound
1	harvey_gaagudju1992v2.pdf.txt	972	22	These effects, other than (1-1g), may all be viewed as reflections of a single underlying language death effect: the loss of lexicalised information which is less frequently accessed. (1-1a - c) involve the losses of root and stem forms in the lexicon. (1-1d - f) involve the loss of forms which are paradigmatically stored within the lexicon. The major distinction in bound
2	harvey_gaagudju1992v2.pdf.txt	1151	42	(2-2)
3	harvey_gaagudju1992v2.pdf.txt	1357	64	(3-3)
3	harvey_gaagudju1992v2.pdf.txt	3326	129	Appendix 4 contains diagrams showing tokens of the lexeme maagarr 'lower leg' given by P.B, N.M and L.D.Y In token (App3-1) P.B produced the medial velar stop with 130cs of essentially voiceless closure. This is the type of realisation usually characteristic of fortis stops word-medially. In token (App3-2) she produced it with 135cs of closure. There is some initial voicing in this closure, a pattern which is less characteristic of fortis stops generally. Token (App3-3) from N.M shows a basically similar pattern with 95cs of largely voiceless closure. However token (App3-4) from L.D.Y, the other fluent speaker, shows a completely different pattern. The medial velar stop does not have a stop realisation at all, but instead is realised as an approximant of 90cs duration. Approximant realisations are characteristic of lenis stops, and are never found with fortis stops.
PR	harvey_gaagudju1992v2.pdf.txt	1495	68	3IIA-3ME-PR-get-PR=SUB
PR	harvey_gaagudju1992v2.pdf.txt	4322	166	3IIA-PR-go-PR 'She is going.'
PR	harvey_gaagudju1992v2.pdf.txt	4539	172	a)Ø-n-da-baga'rnaa-wa-y 3IA-3ME-PR-chase-Aux-PR 'He is chasing him.' (179)
PR	harvey_gaagudju1992v2.pdf.txt	4547	172	a)nj-djo-ordongo'loo-wa-y 2A-PR-sway-Aux-Aux.PR 'You are swaying.' (B794)
PR	harvey_gaagudju1992v2.pdf.txt	4803	181	Ø-n-daa-y=mba 3IA-3ME-PR-eat.PR=AUG 'They are eating.'
PR	harvey_gaagudju1992v2.pdf.txt	5263	195	Ø-djaa-wadja-y 1A-PR-cry-PR 'I am crying.' (356)
PR	harvey_gaagudju1992v2.pdf.txt	5273	195	barr-djo-o'roo-garra-y 2A.1E-PR-look-Aux-PR 'I am looking at you.' (A281)
PR	harvey_gaagudju1992v2.pdf.txt	5586	204	3IIA-PR-hit.detr.PR=FUA
PR	harvey_gaagudju1992v2.pdf.txt	7452	286	3IIIA-3ME-PR-sing-Aux-PR IV-well
PR	harvey_gaagudju1992v2.pdf.txt	7587	290	3IIIA-PR-go-PR III.there
PR	harvey_gaagudju1992v2.pdf.txt	7720	294	3IIIA-PR-run-PR
PR	harvey_gaagudju1992v2.pdf.txt	8764	316	3IIIA-PR-run-PR
PR	harvey_gaagudju1992v2.pdf.txt	8766	316	3IIIA-PR-run-PR
PR	harvey_gaagudju1992v2.pdf.txt	8883	319	1A-PR-tired-Aux-PR long time
PR	harvey_gaagudju1992v2.pdf.txt	9301	333	3IVA-PR-go-PR=1IO
PR	harvey_gaagudju1992v2.pdf.txt	9427	336	3IIIA-PR-go-PR IV.there high
PR	harvey_gaagudju1992v2.pdf.txt	9503	338	1+2A-there-PR-go-PR=AUG water 3IVA-PR-lie=SUB
PR	harvey_gaagudju1992v2.pdf.txt	9914	351	arr-'djii-ngi='goodo goornmu ma-'rree-ni-ngi='goodo 1A-stand-P=DUR morning 3IIIA-1E-cook-PI=DUR djaamu gaala Ø-dja-a'rdaa-bu-njdji ngo'rroonggadi tucker okay 1A-PR-tired-Aux-PR back ga'rree-ni-ngi hurt-Aux-PI 'I have been standing up all morning, cooking tucker. I am tired. My back is hurting.' (B798)
PR	harvey_gaagudju1992v2.pdf.txt	10069	354	nj-dja-ardanga'ree-ngi=mba 2A-PR-swim-PR=AUG 'That water is for us to drink. It is not for you mob to swim in!' (B406)
PR	harvey_gaagudju1992v2.pdf.txt	10741	375	3IIIA-3ME-FU-eat 3IIIA-3ME-PR-Aux-PR=want
PR	harvey_gaagudju1992v2.pdf.txt	11529	392	3IIIA-PR-run-PR=FUA
PR	harvey_gaagudju1992v2.pdf.txt	11655	396	3IA-3ME-PR-kick-PR=AUG people that.I
PR	harvey_gaagudju1992v2.pdf.txt	11888	400	3IA-3ME-PR-paint-Aux-PR=AUG=plS+O I-young person
PR	harvey_gaagudju1992v2.pdf.txt	13335	437	3IVA-3ME-PR-talk-PR
PR	harvey_gaagudju1992v2.pdf.txt	13905	451	Don't 2A-PR-go-PR that.IV road
PR	harvey_gaagudju1992v2.pdf.txt	13920	452	gooyida nj-djaa-yi-ngi shop iinjdju Ø-n-da'rroonggo-ba Don't 2A-PR-go-PR shop maybe 3IVA-3ME-close-Aux.PP 'Don't go to the shop. Maybe it is closed.' (B717) [passive]
PR	harvey_gaagudju1992v2.pdf.txt	14097	456	gooyida nj-djaa-yi-ngi=mba ma'gaadja Neg.IMP 2A-PR-go-PR=AUG that.IV 'Don't you lot go to that (place)!' (97)
PR	harvey_gaagudju1992v2.pdf.txt	14336	461	amurdak 3IVA-3ME-PR-talk-Aux-PR
PR	harvey_gaagudju1992v2.pdf.txt	14793	470	naabirri ngo'rroonggadi='nggaana I.there back=LOC Ø-n-da-yarroba'rroo-ma-ngi 3IVA-3ME-PR-smoke-Aux-PR 'That bloke is smoking around the back.' (A470)
PR	harvey_gaagudju1992v2.pdf.txt	14799	470	arr-'djaa-yi-ngi ba'rdaambarda='nggaana 1A-PR-go-PR billabong=LOC 'I am going to the billabong.' (B17) [allative]
PR	harvey_gaagudju1992v2.pdf.txt	14805	470	Neg.IMP 2A-PR-go-PR near
PR	harvey_gaagudju1992v2.pdf.txt	14987	473	Don't 2A-PR-dive-PR
PR	harvey_gaagudju1992v2.pdf.txt	15292	477	3IVA-PR-go-PR=1IO
PR	harvey_gaagudju1992v2.pdf.txt	15302	477	3IIA-PR-go-PR pregnant
PR	harvey_gaagudju1992v2.pdf.txt	15399	478	leg 3IA-3ME-PR-have-PR
PR	harvey_gaagudju1992v2.pdf.txt	15581	482	watch-Aux.IMP=out 3IVA-PR-sway-Aux-PR rock
PR	harvey_gaagudju1992v2.pdf.txt	16245	492	watch-Aux.IMP=out where-IV 2A-PR-run-PR
PR	harvey_gaagudju1992v2.pdf.txt	20999	629	1A-PR-tired-Aux-PR long time 3IAargue-Aux=AUG.
PR	harvey_gaagudju1992v2.pdf.txt	21251	635	sun 1A-PR-suffer.PR 3IIIA-2E-FUbuild shelter-FU.
1	foley_yimas1991.pdf.txt	246	22	(1-1) JltU nam yep-tum-uu aJl 1SG woman see-DEP.DR-1SG go.3SG S PERF 'I saw the woman and she left.'
1	foley_yimas1991.pdf.txt	984	46	pa-m·ti-ka-nde 3PL 0·1-hit-PR.ES-1 PL A ·we are hitting them.'
1	foley_yimas1991.pdf.txt	13115	281	b. kapwa na/JJa-kra-JJa-mpa-na-JJkt 2DL IMP 1-1PL D-give-IMM-IMP-PC 'You two give (it) to us few now!'
1	foley_yimas1991.pdf.txt	13123	282	(5-146) a. pa!Jkt ua-kra-tput-jla-JJkt 2PC IMP 1-1PL 0-hit-IMP-PC 'You few hit us few now!'
1	foley_yimas1991.pdf.txt	14570	321	fire IMP 1-1PL D-COM-pick up-SEQ-return-IMP
1	foley_yimas1991.pdf.txt	14580	321	fire IMP 1-1PL D-pick up-SEQ-return-BEN-IMP
1	foley_yimas1991.pdf.txt	15208	341	b. awt ua-kra-awl-mpi-waraca-ua-n fire IMP 1-1PL D-get-SEQ-return-BEN-IMP 'Bring back fire for us!'
1	foley_yimas1991.pdf.txt	16074	370	d. awt IJa-kra-yawra-mpi-waraca-JJa-n fire IMP 1-1PL D-pick up-SEQ-return-BEN-IMP 'Bring back fire for us.'
2	foley_yimas1991.pdf.txt	1504	61	(2-2) i insertion: 0 --+ i
2	foley_yimas1991.pdf.txt	1516	61	The rule of i insertion (2-2) clearly indicates that i is the unmarked
2	foley_yimas1991.pdf.txt	1591	62	Rule (2-2)
2	foley_yimas1991.pdf.txt	1601	62	Rule (2-2)
2	foley_yimas1991.pdf.txt	1641	63	Rule (2-2)
2	foley_yimas1991.pdf.txt	1692	63	I I I I I I I I Rule (2-2) I I I I I .� I I
2	foley_yimas1991.pdf.txt	2314	70	Rule (2-2)
2	foley_yimas1991.pdf.txt	2398	70	Rule (2-2) I I I I I k W Jl C t
2	foley_yimas1991.pdf.txt	2439	71	Rule (2-2)
2	foley_yimas1991.pdf.txt	2492	71	Rule (2-2)
2	foley_yimas1991.pdf.txt	2809	74	Now consider words which, ifthe surface vowels present were i, would be underlyingly vowelless. When the vowels are in fact u, similar con­ siderations should apply. Take the example above numput 'centipede (sp)'; this word is composed of impermissible clusters and would under­ lyingly be vowelless. I adopt the convention here of not attaching the autosegment R to either syllable, but spreading it prosodically over the word unanchored. This is indicated by a line extended right and left from R over the word. Both vowel slots in the word arise by rule (2-2), epenthetic vowel insertion. The autosegment R would then be anchored to these:
2	foley_yimas1991.pdf.txt	2816	74	Rule (2-2)
2	foley_yimas1991.pdf.txt	2848	75	Rule (2-2)
2	foley_yimas1991.pdf.txt	2936	76	Rule (2-2)
2	foley_yimas1991.pdf.txt	2981	77	Rule (2-2)
2	foley_yimas1991.pdf.txt	3035	77	Rule (2-2)
2	foley_yimas1991.pdf.txt	3724	86	Rule (2-2)
2	foley_yimas1991.pdf.txt	3765	86	Rule (2-2)
2	foley_yimas1991.pdf.txt	3850	87	Rule (2-2)
2	foley_yimas1991.pdf.txt	3899	87	Rule (2-2)
2	foley_yimas1991.pdf.txt	4081	90	The form for 'sago pancake' contains an underlying vowel to which the autosegment R is anchored. Because the word contains an underlying vowel, this receives primary stress. The surface phonetic form is derived by vowel epenthesis (2-2) to break up the impermissible initial cluster, followed by R spreading (2-8). The form for 'cloud', on the other hand, is simply a sequence of consonants associated with the autosegment R, which is not anchored to any specific V position. Because it lacks any underlying vowels, primary stress will be applied to the first syllable of the surface phonetic form, which is derived as follows. Vowel epenthesis
2	foley_yimas1991.pdf.txt	4086	91	(2-2) applies, breaking up the impermisis ble initial and final consonant clusters. The autoeegment R is then ascos iated with the epenthetic \'Owels. Other examples or words like tulmpUrJ 'cloud' are
2	foley_yimas1991.pdf.txt	4250	93	2.6 Boundaries and the Notion of the Word If one approaches the notion of word from a formal perspective, it is clear that it can be defined in either of two ways: either by phonological criteria or by morphosyntactic ones. (Di Sciullo and Williams (1987) have recently proposed that this latter actually disguises two distinct types of criteria for the word, morphological ones versus syntactic ones. They propose some very useful and interesting ideas, but for the pur­ poses here we will treat both of these types under the single category of morphosyntactic criteria) . A word can be determined by phonolog­ ical criteria in terms of the rules, both segmental and suprasegmental, whose domain is specified with respect to this notion. For example, Yimas provides a number of rules which help us to determine words. The final nasal plus stop cluster simplification rule (2-14) only applies at the ends of words; initial semivowel formation (2-10) only applies at the beginning of words; and most of the other rules, such as R spreading (2-8), (but not, notably, palatalization (2-3)) occur internally to a word. In addition, the stress rules of Yimas discussed in the previous section also help to define the word, for they supply to every word unit at least a primary stress and possibly one or more secondary stresses. Thus, any string of phonemes which behave as a unit with respect to these rules can be designated as a word and set off by the word boundaries before and after it. So because the underlying phoneme sequence /awklmp/ 'wrist' is realized phonetically as (awkulim] (from initial syllable primary stress (2-16), vowel epenthesis (2-2), R spreading (2-8), and final nasal plus
2	foley_yimas1991.pdf.txt	6747	145	> Rule (2-2)
2	foley_yimas1991.pdf.txt	6795	146	Rule (2-2)
2	foley_yimas1991.pdf.txt	7349	154	Rule (2-2)
2	foley_yimas1991.pdf.txt	7450	155	Rule (2-2)
2	foley_yimas1991.pdf.txt	8511	167	Rule (2-2)
2	foley_yimas1991.pdf.txt	8585	168	Rule (2-2)
2	foley_yimas1991.pdf.txt	17420	390	Rule (2-2)
3	foley_yimas1991.pdf.txt	4644	107	(3-3) a. kpa nam
